term,avg_tfidf,score_chi,score_llr,score_emi,vote
croatia,0.043028566121744376,682.1006516178387,82.31010330444248,0.0046042518626301645,3
croatian,0.010865486000219669,299.7930662014817,81.29177832120874,0.004849000553209695,2
crockett,0.059831437184769236,49.56757069610614,27.410536477997493,0.0017917749533305075,2
croissant,0.048527039276263374,98.22468816624077,53.45175628794826,0.002809057637777456,2
croni,0.02875499859455815,2415.3945156036275,191.64418858599583,0.010791146206019843,2
crook,0.060307038632891774,864.6793553822847,83.6119441524963,0.004262497186730777,3
crookedhillari,0.19470656555070012,235.4534877699548,36.08962908782983,0.0013497695264980802,3
crooner,0.11008773476623693,46.568589415198325,25.86562834718322,0.0016055798961636955,2
crop,0.030453518254497044,1409.1934988199505,128.7270795986293,0.006879046910766749,2
croqueta,0.07405682062269364,46.24800490475803,30.989799830052146,0.0013255476228308874,2
crosscurr,0.050160714195790636,2267.621767843545,123.04735326041977,0.006943715928972457,3
crossfir,0.02654271578108165,637.1780847424135,66.62695641070577,0.0036631428873016092,2
crosshair,0.13713967438193264,358.238231244559,75.0405665671255,0.004479693965550149,3
crosswalk,0.16174824704473328,269.1123898153715,83.6491055556537,0.005159386697501114,3
crosswel,0.17312178159189606,157.61114957868148,85.61442531708934,0.005595440088081166,2
crowder,0.0737087906034171,1955.757526518016,185.48224390573014,0.011094147538351513,3
crucifer,0.012287254926238871,1703.1828977738185,53.156678214576395,0.002589599964506532,2
crud,0.20228922893850446,35.047388243797755,20.52890535534476,0.0012257637322458904,2
crude,0.027609202221386058,294.4736826557188,49.40673662045668,0.0026104786727336247,2
cruel,0.027917327584421132,1947.3090860923069,113.1802716805315,0.005978172381330515,2
cruelti,0.025275627671460063,4707.6037077083565,171.1082264650284,0.009432871903390523,2
crumb,0.18548654645931173,1714.7005197976391,116.5053566572617,0.006132979409115204,3
crumbl,0.027423815245709218,258.0740514198983,inf,0.0024359741549225236,2
cruncher,0.07050343065597993,50.219618959666484,37.995059378993524,0.0015260355586617356,2
crunchi,0.0306160309391031,1640.498006925332,80.99139095060687,0.004213916458972274,2
crybabi,0.03837121535975435,191.30169077574104,71.85258036859338,0.003765187740271964,2
crybulli,0.05403178570327515,39.519296804692246,23.382679843465013,0.0014359242647025545,2
cryptic,0.04212465383980067,1044.8528796870514,107.75981987251808,0.006057053996980255,3
crystal,0.0247173110447576,1056.7089360913722,51.98711841290689,0.002392446093311835,2
csp,0.047241737528987485,31.40718505649001,19.607267477545594,0.0011421866106184615,2
css,0.060746498261568325,106.4409527626047,56.379825513264066,0.0036334533153677523,2
cto,0.08055565283941743,123.85286300394205,41.411968831955335,0.0024831093180176923,2
ctv,0.321200743782596,321.0863107834085,53.8351811356049,0.002910946120708309,3
cuadrado,0.09493294048091447,84.7390706137937,46.27246158005507,0.00304038316730201,2
cuauhtemoc,0.0567268598162318,59.63479220872138,32.429016236975066,0.002071749444166913,2
cub,0.03319691752861032,1785.195031971633,117.25846999871806,0.006107253681924893,2
cuba,0.05935994880300671,1130.7675336860566,73.20788585921224,0.0035097172265806395,3
cubbi,0.024051303509738838,374.89014197552484,86.1780280077083,0.004382308936965259,2
cube,0.02549426657616501,2002.966405360128,89.40269358126966,0.004474171228667655,2
cubrir,0.0654024070444317,142.68660672199238,78.58290856998177,0.005166102532612988,2
cuccinelli,1.2199572812339077,160.19952172549185,85.53097439644999,0.005585484180770507,2
cuck,0.07412366256554112,870.9315061157602,78.76306546290361,0.004011586384218906,3
cuckserv,0.04543991345223332,1141.9100206340406,71.74247040435755,0.003454371296296541,3
cuddl,0.047742975211445535,87.9030102525207,44.54705045147212,0.002858023616623632,2
cue,0.02440229980913816,1525.5476682822054,110.51613599196888,0.005810714103653153,2
cuellar,0.16250509077137434,117.30652294446642,inf,0.0039554118301013295,2
cuisin,0.0289080044345555,221.1947402284931,52.33682784548884,0.0031726004524796907,2
culberson,0.07401168808048904,83.11028568901216,55.14437425458532,0.0025772509649512805,2
culinari,0.022713285354318852,798.2583972677977,78.37687074487833,0.004375504826448957,2
culmin,0.02115175559614141,717.2553102106638,70.58377058868876,0.003446648918452103,2
culprit,0.028695697233344437,4520.588583026195,221.71155276429627,0.012465961300161685,2
cult,0.026234461284046245,1857.7387277321563,136.57333270846772,0.00734621701202705,2
cum,0.03032060042278508,1119.699233812608,72.46221609634227,0.0038740211244870787,2
cumbr,0.04686803815664257,42.18207868341784,26.152267151756288,0.0012989640458221572,2
cumhurba,0.05126040613554261,71.41815896990724,38.08285483304857,0.0025511732438650205,2
cuomo,0.055597978679116325,873.0163159914354,117.3425337711402,0.006982687327617768,3
cur,0.045924896081791663,755.0270107276557,32.271036698658854,0.0011927694071180005,3
curcumin,0.02123402297826234,4027.117032335952,109.93690397294328,0.0061078965250646175,2
cure,0.033166455808260685,1343.8175514407526,106.30913168228737,0.005641958720542765,2
cureyourowncanc,0.048190623105193536,64.60902799021775,34.30611805399607,0.0022442401254719187,2
curiou,0.02704490466599901,4601.519354539819,inf,0.01220421492548355,2
curious,0.043837133357891404,140.65920834513938,27.922290429898094,0.001151998667394772,2
curmudgeonli,0.05337885896966398,33.78030349314694,19.034967814951415,0.0011759663921884814,2
curran,0.04842543709922549,117.88815296653983,76.30153551513554,0.003852816614285214,2
curri,0.055613507656668136,254.19555077126614,67.63096267402511,0.0031775366569165198,3
curs,0.03375389724524799,559.4633026895283,70.04859068083036,0.0034878031846450447,2
cursor,0.08897257220345761,36.27730752828839,21.182133108474034,0.001323680681395464,2
curt,0.05925110958600657,167.93672737947736,88.34907359342043,0.005702811686961218,2
curtain,0.02539384501665361,2715.3592959000603,149.92963458951442,0.008116579208508305,2
curv,0.04497078386293155,3373.708486847007,157.97654748405571,0.008659553744213616,3
curvebal,0.013351243401931228,1008.3277764335373,59.855683842389354,0.003035450108106449,2
cushman,0.0429126876836376,45.803306945299184,20.241872584967247,0.001344871630913141,2
cuss,0.03123669919855332,811.3186977791339,79.9376248226923,0.004529489740967032,2
custodi,0.046481894019706295,64.91751214362378,35.072195011789844,0.0016863173505991748,2
custodian,0.02270656943510726,1813.5637469200635,64.8459817334459,0.003030062089806656,2
customari,0.05143458721043999,43.29534745250147,19.850773542235586,0.0012185638330968562,2
customiz,0.08463877431544475,50.144191986657574,21.03749097818517,0.0012359241434099456,2
cutback,0.0794066317196867,104.6676510068828,68.62896322951826,0.003344855556373612,2
cutesi,0.010008854400631805,1005.7195088327907,97.95026354577429,0.005134671771671153,2
cutoff,0.0515355717411717,70.10683662597332,41.30337697323673,0.00200393677587745,2
cvd,0.02960653748656726,1298.327447196555,49.75784157122187,0.002541257492465536,2
cwc,0.03827105825833959,426.5510035781768,79.43169420903435,0.00493525818628235,2
cybercrim,0.059251598967583786,43.79548824428475,26.509750151870637,0.0012375757792608534,2
cyberspac,0.03928030485849941,464.22063627805113,72.18188254940388,0.00427894287627876,2
cyberwarfar,0.04455911755275994,66.3367796867265,32.50900840078178,0.0020531956630606947,2
cycl,0.024937761659977933,6527.474567712847,227.42357460773513,0.01264120619543741,2
cycliqu,0.0445832569681362,113.54086519051188,59.74408395568285,0.003931597993127024,2
cyndi,0.1879601518361226,2393.440312962727,105.19129503254152,0.005836012542874064,3
cynic,0.022538332907820025,2562.108332687495,138.62420778454356,0.007420524206646139,2
cypru,0.03037877990026592,3243.149456331997,124.09486124333044,0.007071615189869144,2
cystic,0.05661069057365761,126.81699367650478,58.26927451644907,0.002773809796250458,2
cytotox,0.02526738527894776,1803.1774452478066,76.83728638950589,0.004386167045258817,2
dab,0.06403694013741129,130.04585646245826,74.01520275649624,0.003898605538429032,2
dabbl,0.04534547570251751,171.70191879351162,78.95691454880132,0.003916471452235331,2
daca,0.08251686575435907,422.396881080702,51.65402038201028,0.002458365293146623,3
dachshund,0.2479223780426475,41.11034922845617,21.980042087039557,0.0012878953809004107,2
dadurch,0.04602651344224795,94.5309282013307,49.57228859486996,0.0032945106239153747,2
daesh,0.040672333865005225,6800.63575846001,321.97354672904567,0.01835272993639141,2
daft,0.06245263177305881,403.0925949440552,88.17723664335587,0.005301541284700867,3
dagger,0.050743211565620096,55.652487088826646,29.225711369722664,0.0018859715414871621,2
dah,0.08607169771454648,365.1546366014865,47.962427621190436,0.002170559029345567,3
dahlen,0.04042433112914357,326.20085499399886,106.64166545991695,0.006718194387326253,2
dahr,0.18661679113251667,94.9983058440842,49.82482199304967,0.003284564621879513,2
dai,0.04643486554277078,35.124845869738195,16.661937456135107,0.0010539741232299237,2
dailycal,0.09103221627182986,135.68968148113467,28.95667921546329,0.0013787120624856738,2
daimler,0.044323396941068564,75.43872968091699,40.020119607783215,0.002665498108033062,2
dain,0.3035674608137668,86.89723114169027,45.9147809311515,0.002956870878559256,2
daisyluth,0.07410977113101301,138.94336455958472,76.44676874009356,0.005028517384046249,2
dakar,0.05253508748553822,69.72882027910653,36.844353041351134,0.0024237684261893865,2
dakota,0.04423247161815734,4539.207220708304,297.4953620356525,0.01725026678994928,3
dalgleish,0.07512350339260576,75.30963160801797,41.19176644079201,0.00270582808903252,2
dalrympl,0.055028930157679866,82.39078721366607,40.526320265010455,0.002618308324575457,2
damascu,0.04013683658239756,2478.144825581514,112.93597829340705,0.005874530281436597,2
dame,0.04599091613392236,89.06109637883301,43.96022249298278,0.002095549894694661,2
damnabl,0.05579442293767261,99.51994274328064,29.51271993607728,0.0012439682097484756,2
damon,0.058017250940912375,241.7219983993192,53.14588793034545,0.0030873235287172925,3
damp,0.03864903562909285,247.4210845488994,37.71200890788399,0.002084063996663998,2
dampen,0.05090968720034108,545.277836830595,80.19163820081728,0.004782405482728731,3
damper,0.03803707482738385,642.9065550381241,57.83974401152627,0.003178976521625651,2
damsel,0.014680608288715691,513.6083456016694,56.02022998707457,0.00252880161206502,2
dan,0.04278622770743794,1411.575193269579,106.4766843930828,0.005588026411245669,3
dana,0.05493066523159512,1381.6584188385427,101.0329688659713,0.005679044024000997,3
danah,0.1834295914864172,117.63960981352231,62.791726589793775,0.004123686960628705,2
danc,0.024663368383019763,1485.5887021421381,112.46275285816714,0.005869041454529945,2
dandelion,0.0300834534442869,4459.4811987785215,136.6593055257253,0.007384788747099623,2
dane,0.171957912330674,57.368117672320345,40.853041937294705,0.0017451354455049234,2
daniel,0.036355939924338734,932.0852967150515,75.85416347279137,0.0036280180949163007,2
dank,0.04324595859916098,35.25965387557479,19.800754757930772,0.001193081386131055,2
dannel,0.0675145509357367,35.9504931767805,30.081833345273992,0.0010830116351637422,2
danney,0.11581074799866735,2221.6782085243226,195.99076331285775,0.0116196420343058,3
danni,0.056773042252848675,357.60372579597464,46.64993167847572,0.0021609608467684552,3
danodradio,0.1150820580883092,31.493280046659926,19.074799728061343,0.0010998609139075619,2
danon,0.05815533024058229,2203.410048022892,118.29522411929031,0.006312776095743167,3
daoud,0.05397996429654802,54.636089968342155,27.389423463834916,0.0015533077275592954,2
dapl,0.05861096392184069,62.13925343312594,34.761001608089984,0.002123057444303261,2
darbi,0.052890134848685565,42.18536055279407,22.91436930208241,0.0014328616011049307,2
darci,0.05911058305073458,67.7291984235747,26.847356654164034,0.0015870273319045366,2
darin,0.11398591570718307,99.53504185344856,46.24068398587025,0.0030134910981432874,2
darken,0.02999187487314219,1086.7233096991558,82.0730862426269,0.004044195734365229,2
darker,0.0206705182692779,734.4885207712732,118.84241960856724,0.0071975261609092235,2
darl,0.03869881627792295,1291.0090459902094,98.49428928816805,0.005263504916975997,2
daro,0.04825732503922631,121.9855651947737,74.38902416302341,0.003793034221896359,2
darrel,0.05380352691006484,82.78403914990483,40.7559215337004,0.002646444782316014,2
darren,0.08406967495215369,120.2775321427878,61.820301842995526,0.0038151036232539717,2
darrick,0.04733360241494716,39.237742104963296,22.6757686715236,0.0013050735123058194,2
darth,0.0300693758713542,655.8608570622188,51.72604986585453,0.002598596404738749,2
darwin,0.01836567922408675,766.2931158433611,82.1820701288016,0.0041366190187558894,2
daryl,0.0523939590652386,104.24859553120405,28.716306381127037,0.0014381976127257805,2
databas,0.04553547607469627,644.0892389645772,42.82183684470164,0.001827285632377624,3
datetim,0.07823968148963198,36.776242274495104,21.511045357339924,0.0012723340004332227,2
daud,0.08057386598410082,52.72032410497962,28.8741339497052,0.0015989600637116744,2
daugherti,0.34969073222881064,40.42885621220313,23.33222396490321,0.0011677189327828474,2
daunt,0.02159829120798683,1151.1481726051954,inf,0.00800592834185491,2
dave,0.05694942038798145,10894.004772013992,346.7475339945665,0.01998535632456,3
davey,0.07998150240099831,146.35000362044428,inf,0.004655347160783797,2
davi,0.04391983689864581,472.1644104570676,81.56764265021059,0.004567430386513877,3
davidcnswanson,0.07558358546014042,53.03436707541008,38.66349675763349,0.0016969813465356415,2
davidcorndc,0.21751943728758472,55.96409867710308,30.87775141592309,0.0019604109436455034,2
davywavi,0.14568544095839955,51.95293764807861,28.417078500529147,0.001882505408996936,2
dawkin,0.013853987010499915,1250.4471927581167,87.2811386335021,0.004550258258760704,2
daydream,0.02560608149600241,1887.230302023852,98.20352768433224,0.005008507426999763,2
daylight,0.05587415727184325,315.3177287566143,38.35894584629164,0.0015388198944424935,3
dayna,0.05328390620730472,66.22255298815335,35.870605183968,0.002404731743557096,2
dcat,0.06298074417542575,36.30834600020146,21.96658893190467,0.001279284436665973,2
dcexamin,0.1803519361081248,241.086206681958,32.39913659437385,0.0013665987467017325,3
dcg,0.0825294298517558,108.47936619100041,57.15339064223342,0.0037600685492005,2
ddaa,0.16997140534695293,33.02470512119271,29.47570827130485,0.0010533402709198688,2
dduke,0.10965177508424276,32.23637313199813,20.025413349420045,0.001187708770925686,2
deac,0.021542698783617243,3076.5897048442357,214.653579481652,0.012269552376831349,2
deadlock,0.04324717771213312,7500.025552366197,232.76451253210703,0.013286027707520959,3
dealer,0.04365112254231058,377.40344654430464,65.83009715590586,0.003066738359514198,3
dealership,0.07301051679562054,3018.5185709825373,136.93195201599434,0.007516383552792254,3
dealog,0.05333676228413735,44.1391460642372,20.564762932048865,0.0013108420189421235,2
dean,0.033068943350228926,1956.3079295993084,99.4575827929834,0.005049944162027796,2
dear,0.029648393397680262,238.7453971215425,38.918208473037225,0.0018580100495996519,2
deb,0.04055753855756075,200.61886790027646,44.366615823096076,0.001735561056356819,2
debar,0.2743931839202783,1441.382010109655,63.883942732264366,0.0030106829635501713,3
debaucheri,0.017396196787152263,312.46005599770024,55.82078878628707,0.00252551968709307,2
debbi,0.08423037804287045,2237.440794444799,132.5582437577589,0.0071166526139985545,3
debilit,0.03030135485301642,3516.5534739846557,99.54488965232171,0.00507668777536838,2
debit,0.04711650161395695,6056.1720369765235,176.1012805681669,0.009803063768360052,3
debrief,0.057367621160214585,133.39848408962402,85.38308287479005,0.004403561524988379,2
debt,0.12794200577515194,6561.8053861906155,324.7114455467721,0.0185925341743291,3
debunk,0.06804947505166473,2339.391048066243,164.0587214630227,0.009053110406549708,3
decapit,0.042437732806619916,215.51766437188644,30.868806447915176,0.0013772742759808306,3
decaprio,0.059629429471934677,33.382488678605704,31.283440949446486,0.0010276219402773172,2
decay,0.02955530638418907,3171.147499836997,100.19567194564488,0.00516431419676216,2
deceit,0.04030404783154885,1284.4792226045986,inf,0.0072422678663715875,2
deceiv,0.02911326971190186,3845.550639298487,163.73163750719485,0.00903093686196858,2
decentr,0.01884200518424877,854.2459196612004,137.10059216392392,0.0074894067955018715,2
decepcionant,0.07773680198318142,56.43526989158194,31.107062100319204,0.0017568404649373366,2
decept,0.026777896494148856,1818.9871773928005,104.84113312910759,0.0054288420291289255,2
decidir,0.0628035975825822,66.79839164198017,51.0236156720781,0.002267054511072953,2
decim,0.02853066889630465,272.01007004608687,inf,0.006573583440836047,2
deciph,0.019344300981302458,956.6776529320047,87.27005024652478,0.004753876293254154,2
deck,0.028063282506416102,2523.5147013748074,241.4193092531844,0.013828067575261031,2
declassif,0.09698373456757947,57.24037390891897,43.63575638726185,0.0017972498133632694,2
decontamin,0.044894634313306266,205.56473976879272,40.48437056259228,0.0015730728654899694,3
decreas,0.07520999137186246,2595.693137999982,218.40629066343297,0.01234579964217401,3
decri,0.03245861784480649,1248.4691440408826,93.05777294690252,0.0050838667809657324,2
decrimin,0.09694164940412224,881.6472360698264,75.97652230523724,0.003778516379775208,3
dect,0.07572713533940388,44.3324192251017,25.062627332235408,0.0015364165562682431,2
deed,0.02042371318065257,840.7388711161061,56.106563910432996,0.0027173298599472034,2
deem,0.02221978774311487,6345.907046556425,250.30302958513946,0.014059329328361556,2
deen,0.596538347205341,43.684667184348996,37.42616411602637,0.0014291407457218673,2
deepen,0.024638750997537703,327.08856009054836,47.175472128403285,0.0021168619165685357,2
deepest,0.04691021165047026,1303.7731958438285,51.6874641579572,0.002346885319589432,3
deepfac,0.06160025154268175,32.657530363034105,19.41101528058048,0.0011636458008513204,2
deepleftfield,0.0548903896490801,149.17794446521327,81.459064132268,0.0053364936161882535,2
deer,0.06899856372552894,85.27167895501637,43.489905334600365,0.0026476417002576913,2
defac,0.05316962787592873,5473.292396208669,168.9675259690947,0.009356852074337854,3
defacto,0.030381180987057093,325.7621358796715,55.22503445056844,0.003259728657007728,2
defamatori,0.058846379505208574,665.707890978671,52.492635318882286,0.002195520480246862,3
defazio,0.35627852041363056,59.38326146460313,42.160061071228384,0.0018248022223171945,2
defect,0.025154643705987332,465.5875137755619,44.28234637957129,0.0023174070202542905,2
defenc,0.03472595125932889,2758.9186925452923,178.47956927779472,0.009885244912753477,2
defer,0.036068032679766784,374.0414981414454,64.57265112775572,0.003692962621434117,2
defiant,0.025268874262300685,2275.478307586617,107.1395694601187,0.005601590708889456,2
defici,0.032524206648302745,4357.987880780713,281.5709482860032,0.016025472165068732,2
defin,0.02239719374200063,11845.507268691355,322.967198169053,0.018605847238172504,2
deflat,0.05405835319945836,329.1017895959956,inf,0.005923768512003325,3
deflect,0.03220472599291982,276.2596405516463,34.31389999307625,0.0013893659853766087,2
deform,0.03305813327773434,6050.5765510882875,142.32417374130958,0.007745472458641814,2
defunct,0.021741849709761438,479.0032661586311,42.951133525779454,0.0016315751188861187,2
degener,0.033036251375218775,3275.696521620041,85.07302904820044,0.004217918952371411,2
degrad,0.030422297471226475,2150.9719412284417,135.1535550564513,0.0072785338913740685,2
degrom,0.050317258445624916,132.14059374537044,inf,0.004568483633074973,2
deguerin,0.04911006975527627,44.003176046777924,36.57420340540242,0.0013772416613597616,2
dehghan,0.07159154140622008,88.23121967561346,46.726890227401505,0.0031217195158540433,2
dehydr,0.02537408738815123,2267.682510528961,149.23256936716783,0.008132959958366132,2
deirdr,0.11094394501707733,2255.1528005839114,175.0002874860559,0.00978178170789212,3
deiti,0.031091474520054438,594.6509392205382,53.91286953997317,0.002640660485596562,2
deja,0.07902163796235817,33.382488678605704,31.283440949446486,0.0010276219402773172,2
dekalb,1.1014983797471634,39.386451313923054,19.868737508640773,0.001250241595169767,2
dela,0.06607010763785155,49.56744181446845,25.405407501090192,0.0015877347361762187,2
delano,0.07808076778996575,2481.9516767928044,155.47878800628976,0.008569654486650697,3
delantero,0.049156778561160984,125.60068258861796,66.61016911996904,0.004372908496017015,2
delay,0.036890911440661416,526.2631792834208,76.10917671086109,0.0040441030654894995,2
delber,0.0449682432136709,45.60018850642768,26.2264460597328,0.0016148467261359375,2
delegitim,0.04086109019538266,318.8399286118887,46.8054168187268,0.002148253848102052,2
delek,0.16366670359251104,78.62850946409395,47.513744614959975,0.0023087106043450066,2
deleteri,0.02459079790507015,3678.982401054505,217.0731467280658,0.012266069754881051,2
delfin,0.15881285014207286,108.23825729452835,71.66785115233323,0.00348460532926008,2
delib,0.05337342073780472,117.77516309017332,inf,0.003788384814149233,2
delic,0.02160496964410813,4057.2317248096974,258.70903611641756,0.014913381441575418,2
delicto,0.052936210438329065,33.737536610160085,20.05926815059752,0.0013045110214546505,2
delingpol,0.10633593116658392,80.6425237032079,49.99188712191029,0.002440760508254877,2
delinqu,0.09090259173283913,769.1281775243921,114.76827000766527,0.006229269562663453,3
delist,0.21244883522598684,76.88857527239584,40.97841279229715,0.0026738508143846337,2
deliveri,0.03289622415786991,7395.065678426206,392.29942893053527,0.022722957428152297,2
delus,0.05240430682795556,2451.318587512274,179.59751556706013,0.010034471929382538,3
delv,0.02090198158593824,2206.7405707201674,inf,0.009487145910863894,2
demagogu,0.028183256751950683,2291.534663965725,162.45194621037675,0.009060519033118036,2
demagogueri,0.05189621558734659,37.99833764082332,17.63618776307836,0.001152166380909245,2
demarco,0.10598105186637262,101.29585256550018,56.83332121528795,0.0029447909932957305,2
demasiada,0.06778102962333044,99.95902500281866,52.34296814149339,0.003457022839749249,2
demczuk,0.048881129820138335,75.11897523446783,39.55050646739462,0.002610824834096491,2
demeanour,0.07286644900604088,44.369961884176156,28.531889016493224,0.0013588466966702956,2
dementia,0.042960493699138416,509.38695907353554,71.2337723370258,0.0035470618853923564,3
demil,0.04664619562671322,45.802202797890814,26.328188487982217,0.0016209011552715444,2
demis,0.02464420645496564,448.913242873573,93.39215663539196,0.004993385702600765,2
demo,0.04905362099233534,1256.4750093658893,114.32833381357156,0.006103453055456154,3
democr,0.050255757036573284,83.09273307520762,44.46346926838852,0.002859850957811918,2
democracynow,0.04305690052235346,537.2458732910563,64.17773756924822,0.003911964872447128,3
demostrando,0.008047327207459242,186.6633670811277,101.65290614211789,0.0066081035868649435,2
dempsey,0.05945326180834985,37.61673540449138,17.765863101238395,0.001106032323650468,2
denali,0.5167773011284054,47.93329603793606,22.550046260283107,0.001459909145266627,2
denatur,0.022279650244890502,1940.4656439012174,115.43461062206416,0.0063111653097792176,2
dene,0.06302051736693871,40.782361241556,34.587958615594374,0.0012785984658072813,2
denetimi,0.05786336541348675,61.20846770695095,32.63423515557634,0.0021336266020422928,2
dengu,0.031753403134470316,375.3390998906796,34.35657183452335,0.001362718486296573,2
denier,0.0602111888973579,283.47065759371554,27.15410799929851,0.0011247701048202883,3
deniro,0.0645289157133307,4519.807650499024,141.78314797484654,0.00768750143602235,3
denisevasquez,0.075978664385967,66.47129855324846,35.230392630240566,0.0023172833626202228,2
denmark,0.058782223145941996,289.09506961569315,51.19296763606656,0.0028338446812955337,3
denni,0.041404900504221236,180.60119748119544,28.564720383498678,0.001279146488694518,2
denomin,0.018116763562081608,293.0077719548257,42.7497436046451,0.002052332181428966,2
dentist,0.0530513707486966,1020.2852944041083,39.58074004461758,0.0017844472775987031,3
denuclear,0.13080275665020386,129.94833209558828,65.25154223467187,0.004212586792849363,2
deodor,0.02251705363627084,1108.1383624102111,45.77929565241066,0.0019414012018869784,2
dep,0.17819857528187946,43.635694494047335,24.355426518644414,0.0015170518323227005,2
departur,0.02593645902766721,5836.310025042328,310.46893789567525,0.01776673269180751,2
deperson,0.02865274093819958,517.9046368940858,67.08974900562042,0.003322968328325965,2
depict,0.027394066730527453,2849.256257542967,204.52479303800757,0.011442927314814591,2
deplan,0.1041116245091896,45.24886640600806,29.4200091419506,0.0012600519113700392,2
deplet,0.02856980319340933,941.7039621658192,62.84703633103524,0.002921219345436667,2
deplor,0.034337187114471736,1238.7640012204674,88.49588738120548,0.004731730484605778,2
deploy,0.0242520079799434,10906.090198230124,337.30177046725584,0.019269198323863715,2
depopul,0.044458200356252586,1638.7978275580747,109.24998826041237,0.005809084478827223,3
deport,0.06673221645709544,3453.4669703592376,178.03374845454113,0.009865921229883844,3
deporte,0.03978679595244692,556.1747868494198,40.63244177943561,0.0016503962991940785,2
depos,0.02576609238090991,1506.5696774220748,inf,0.00790740744391005,2
deposit,0.03516506035004032,1717.529117097998,174.14344546473353,0.00962978652063666,2
depositor,0.015250977518208447,1126.5705212230882,130.11437040185024,0.007113317429936597,2
depositori,0.07157275723464407,72.12385562353087,46.972861236849745,0.002180022583137939,2
depot,0.035474992871121845,586.4698501737165,51.32062191666114,0.0021863163192483693,2
deprav,0.0203323134100148,2875.119361347065,143.4482206938081,0.007778552482556806,2
deprec,0.048768293103559485,650.1830755825398,42.90275264274557,0.0019387476838780336,3
depreci,0.0311995857093644,378.12844214013336,36.509606283397275,0.0014999247185725287,2
depred,0.008804669062674884,579.3187437988879,inf,0.005335274925766024,2
dept,0.04731010858435024,229.3121768331144,43.27548967153743,0.0018166069118275602,3
depth,0.02795916821363525,5574.352164142367,133.48964480380138,0.0070037078616603755,2
der,0.026805738248570174,2127.1503148785573,166.6639574381317,0.009303285409004144,2
deraa,0.05936131023121141,146.654758939961,77.79371352550999,0.005093931767474913,2
derang,0.03174704818944224,959.7421398038617,117.63121703732655,0.006244768790051136,2
derbi,0.032283099751791534,979.2538748863487,36.76952695997026,0.0014649500580051847,2
deregul,0.04917088024172105,901.8309300535956,67.83639363098507,0.003175866064292464,3
deregulatori,0.04713420780388816,176.99434104809777,34.19480373502543,0.0013697280562712762,2
derekahunt,0.06318418829308843,82.42356432000737,43.85996182128001,0.002869624651522275,2
derid,0.023062477109838216,329.21876514258275,36.2464544316105,0.0014258931034441774,2
deris,0.0425602412632969,1708.8964766210422,128.5352882806365,0.006886131674142214,3
deriv,0.024798195815812787,1841.811637486858,115.54077967990801,0.006306291845155298,2
derrick,0.08432817591398499,380.66295943834524,55.88763244934898,0.00264336367821409,3
dershowitz,0.04480836906400657,556.2366757856863,62.82209962873482,0.003222258651129154,3
descart,0.04299722053009848,566.1312879386734,45.3250543160388,0.0019563274468920653,3
descend,0.01664148892272661,2378.620055195881,203.78732198325923,0.011327664059221369,2
descent,0.02743073606583612,371.1317741863595,66.53038415767287,0.003145779528604534,2
descript,0.0245088153044804,319.24836658205015,85.23620997929375,0.004341154304993614,2
desecr,0.028856823563836707,594.7295768671612,inf,0.005434757522457621,2
desegreg,0.04131040170587605,535.282803919407,65.72628295336371,0.003321901219983897,3
deserv,0.026662749297785525,11558.61198206996,428.55728488890054,0.024919790443599824,2
desesperado,0.046796966893682325,36.755293837424695,26.600490282886877,0.0011280374390702141,2
desi,0.053484306529221634,69.08068416195471,42.788484001071076,0.0020584391455048656,2
desicc,0.011314961000653786,292.8918098365727,inf,0.0053158272892911826,2
desk,0.029605003992660483,2086.861549373241,77.58057996500318,0.0037822230643971937,2
desktop,0.06390533577521955,153.73145085150747,inf,0.004976367660051801,2
desorci,0.17377062902223328,47.7839776857834,33.24109174541502,0.001486038272163455,2
desper,0.02216335775786972,8399.705154155243,348.8413514646691,0.01983418780080002,2
despic,0.045505506567699416,888.8014907769577,80.66630054010795,0.003988883461926555,3
destabil,0.03183838224085258,350.4405256567685,41.56099547691903,0.0016186925855527516,2
destabl,0.01589399140783502,531.2197741699749,46.119771585394496,0.0019498235672957484,2
destini,0.02369660026519735,1387.4146534494516,88.28941550762278,0.004451621782450789,2
destitut,0.0361926174035306,872.8956036568941,80.72449540205831,0.00404343691788017,2
detach,0.028250777462190037,217.76907928413524,31.29505559628902,0.0013319879854261016,2
detain,0.03666810343985728,685.1941946830905,60.48335189063293,0.002746691526468724,2
detaine,0.07501972192829304,1130.866660667729,92.05650363448349,0.004711716264159215,3
detect,0.020398352877125967,7449.25140530708,248.42856321220452,0.013901810606664766,2
detenga,0.04937838794829565,94.5309282013307,49.57228859486996,0.0032945106239153747,2
detent,0.03033750082606668,992.0149851096772,78.21869191452453,0.0039971534539145785,2
deter,0.03633215991351043,1700.7574563509397,134.7102001080773,0.007223258998662961,2
deterg,0.017937123067000574,553.313620339376,62.04815245483922,0.0030778267798759204,2
deterior,0.03388831267772917,1612.2132938913912,111.94584118291776,0.0059243725962367525,2
deterr,0.0393356567177582,2405.2760925188145,135.73962842088392,0.0073578832740808986,2
deton,0.032923037230285494,5228.779620476289,240.8381860264188,0.01365048478301873,2
detour,0.01945186326052304,2819.472744868969,119.8411984561572,0.0062882544911519,2
detoxifi,0.031189738929554407,3320.1569316697705,89.90963513601906,0.004576223809895409,2
