term,avg_tfidf,score_chi,score_llr,score_emi,vote
documentari,0.046093852592366966,3803.7935897713337,163.6191383003177,0.008986764683193685,3
doer,0.041657021720052166,205.81520874596544,79.19774281098195,0.00402016742867733,3
doj,0.04272342817150192,493.1814953812704,39.53928622054657,0.0013954196182705673,3
dolez,0.04718016648099691,798.1959800166786,inf,0.00610122979554562,3
donaldjtrump,0.1386717658239957,525.4693672467637,66.26973433066641,0.00338355083275908,3
donnent,0.11002769465962248,3460.026937727337,95.72329965910116,0.005111149431072751,3
dooci,0.11054586340123926,2338.1257545331587,168.17124185141404,0.009643132780889956,3
doodl,0.0513970414639562,704.0167927646003,56.506725697269495,0.0029172139809743,3
doorstep,0.0666742357891048,667.7529751679027,52.56222474652474,0.002652000369827148,3
dorm,0.06290716044248823,1323.7696363638065,96.65943060533749,0.004998472239926882,3
doubli,0.05349008456093105,1319.9917185988204,88.5995748616983,0.00456484502685626,3
doubtless,0.04441080283177301,2382.1556787520412,148.68382227683858,0.008595163537704809,3
doug,0.05031925897382338,243.47626636543026,39.84318714202597,0.0017676017399830496,3
dow,0.054933925816775434,2302.495275271303,184.22763756604328,0.01037250452030406,3
downgrad,0.08183728691714759,908.2675323859016,116.08644871741215,0.006232264551929122,3
download,0.048192280795154,1076.305166873477,66.74814656085226,0.003297227606106741,3
drainag,0.06209501751754056,1194.0147460598864,66.43199834288455,0.003172561911546966,3
drastic,0.05264907708507191,2510.252453912412,160.7356556029561,0.008783619956821547,3
dredg,0.0529918218595078,825.0454316328617,124.19072062093923,0.007488258141373221,3
dreg,0.7112002961534856,2908.463826223684,206.68923981495476,0.011570463419605671,3
drill,0.091220974313244,1148.2668759706676,88.63475268198464,0.0044027567073496535,3
drought,0.0436012419010761,1301.8667693821174,66.270107400613,0.003514099526006709,3
drudg,0.06647943672058157,386.6987651438076,69.29817452303709,0.003984594061614715,3
drunk,0.0606076663963452,1428.6117860060067,81.62134373175543,0.004206146842340275,3
drunken,0.06752228908019436,1510.9449620755233,120.67034118974787,0.006832086288256056,3
dubai,0.05567811596038852,419.5485063618888,47.81618402080865,0.002374833405701608,3
duck,0.044573611029867614,336.2529077972443,84.41748993746077,0.0046816017766881,3
duisburg,0.14222232653796085,742.1689028186906,70.03842517335002,0.003517778727058904,3
duke,0.07860963040952952,467.6274132972442,55.87786087587448,0.0026831097986891447,3
duli,0.04939528615918525,434.80831948730383,62.76466726189484,0.0030760219107554623,3
duluth,0.05490011629448965,190.924355118,30.28328098158267,0.0015055953268274765,3
dumbest,0.047217419811480914,2096.310539411726,65.35205088121147,0.003360391432626159,3
dumpkellogg,0.18691188906970668,204.73533151100102,114.53122967979937,0.00744819264449988,3
dunkin,0.12092554548632126,1368.479052837709,101.28437592558929,0.005343099056583327,3
durham,0.0537830454121646,952.6857500178172,54.29519207518526,0.002500276188609748,3
dutert,0.045019707490495935,1556.5204902682767,117.83254309028678,0.0064940668049243595,3
dvd,0.06225960679460225,325.9768019818752,40.122194105142846,0.0019452518067079078,3
dwight,0.06193015594887875,267.532348346393,46.924683894005106,0.002806157096410173,3
dworkin,0.0708384151914629,3426.182891131857,163.08740371913262,0.00896431584724827,3
earner,0.4801722080677384,497.06329913501463,79.70209332444152,0.0040483572221401394,3
easement,0.04666214791268226,1343.8403184641593,101.3220274397757,0.00536658152525132,3
ebola,0.14835676927716365,1545.194462919562,76.7025444121088,0.003836762065837463,3
ecb,0.04637722194908833,671.8084830529463,66.12968661042315,0.003149057577651577,3
ecuadorian,0.05647106496777592,733.6659154155096,67.54266868224241,0.0032340425945911657,3
edt,0.0676726924229357,1161.8019782438216,51.07970247114786,0.0022001887425752774,3
eerili,0.04516728525927941,1177.2705684030507,70.80559268311436,0.0033535357277150396,3
efl,0.06181047608703495,6243.363173089126,158.91838270214174,0.00872579656383031,3
eighth,0.042921479534946856,1053.1339373375854,69.6960679239204,0.0033370950635061136,3
eighti,0.16279557326464386,620.9924283663494,53.12082816264372,0.0022522536054323077,3
eitan,0.048847715039099626,351.9292843750534,56.30413360039758,0.003248288761720781,3
electr,0.0427126933468149,3041.514607591506,135.36495535437598,0.007100857185666681,3
elementari,0.05446428496104298,353.9015907744224,88.14898968027066,0.005219282372912846,3
elig,0.06861723373142109,5037.968423812567,144.81424666321485,0.007713658092645586,3
ellen,0.04341947752304304,744.3790449572408,97.07363796431656,0.005084025218457896,3
elmer,0.11073201762212176,3904.2379889375843,124.33813000182056,0.0069306397322359044,3
emarat,0.3492642879773798,912.5879113177297,75.63828583378677,0.004102612709584476,3
embryon,0.2406483005512613,908.6811848932543,103.04682902081352,0.00535955493856198,3
emilio,0.04723708253057806,564.6937020774185,81.47665093106441,0.004155198751434796,3
emir,0.045310273845076916,3089.426253051333,106.82799335674109,0.00560309302392324,3
emiss,0.06162585326516199,582.4176414925092,55.98927566054849,0.002738468052306419,3
emmanuel,0.05270752763970956,1202.1572791392325,102.74673188702845,0.005333255888978303,3
empanel,0.11059449661168433,819.9256528893079,64.87734129083404,0.003679426415223308,3
enact,0.0605915803968109,3892.623127968491,280.5030155098604,0.015913112244175177,3
englewood,0.0687516262827146,1099.4787226154717,74.07860913028352,0.003691554513012453,3
enrol,0.06913400458453946,2268.3179074739555,62.16256307458355,0.0027992752583164268,3
enron,0.09164676935452636,699.8225629125975,55.012533594673684,0.002731980103771785,3
enstar,0.09414594346888312,286.93535886333234,25.7097759087188,0.0010635785697207967,3
entrepreneurship,0.0592497116882816,2472.0960581464246,178.40713711094017,0.01056229480448132,3
enunci,0.049944963263008665,382.8779072300454,47.28023008981066,0.0026759797816681787,3
epa,0.1174975811193616,2502.069761086069,125.59104944671036,0.0067070124173432616,3
epictetu,0.08971987087105378,2287.673787893791,108.29085704567076,0.005739397961749413,3
epilepsi,0.04788749774910577,1248.455190298302,58.57646746618956,0.0028135671371903844,3
epistem,0.08871447902714014,1579.2305580212922,107.75455836306,0.00578019449837353,3
epitheli,0.0586778862457204,741.7295560695776,44.89834513230723,0.002401589581506769,3
eras,0.046680292984155984,651.8375844970643,65.34544537060182,0.0030956494563654647,3
eriksen,0.05284015058435531,1034.1547280998006,89.67820987929659,0.004679236711811236,3
estonia,0.04799890830480991,1301.4339327037792,117.58012640614584,0.00650211961194495,3
estrogen,0.057282817064257065,3227.25504831102,112.45973858559908,0.006334297058634696,3
ethanol,0.3773184371034414,1408.132874500458,45.277526985062465,0.0018063807631978933,3
ethiopian,0.05070878184622927,2054.667830749022,109.3080567326182,0.006144967261411006,3
ethnolog,0.12296710798217657,406.03997195755096,47.83427882470893,0.0025140260684347352,3
eurostat,0.2222009636599474,232.41414344639628,43.792079919552144,0.0018698669464286997,3
evapor,0.04734540274956256,690.3701472818183,55.833148057393466,0.0023801986456898354,3
everglad,0.13728072106269,464.29280405364784,71.7224874725051,0.004171229891645431,3
everybodi,0.045419265359916604,801.5288572693718,90.56952020741421,0.0045433278328973255,3
ewel,0.05543327780900858,413.0843012129629,45.51664096458626,0.0024708084096627453,3
exam,0.057179457248362486,4377.265221098124,184.23106680329937,0.010448268514806687,3
excitedli,0.044241500550667265,637.508531264718,72.97680191546411,0.004165948336820994,3
exemplari,0.05329683134036815,538.556904276967,52.55511542465032,0.0023371270484115795,3
exempt,0.07320641663302052,600.4956834760243,64.56686076894378,0.0032597891297682802,3
exoner,0.0720667883314005,1022.5622790081688,94.14804577262451,0.004822161457154247,3
expend,0.041965648928292534,953.0757553131273,94.36587871495122,0.005249945631534222,3
expenditur,0.09054244020368456,226.0435852119038,53.00929818076642,0.002898347713145359,3
expir,0.0605430897121627,2834.3261500944463,166.42780166481222,0.008961170692226392,3
export,0.0537820935112123,4058.738568424175,217.9618906555809,0.01207206940962002,3
extant,0.04242225913964103,719.5692106781681,77.54620112698028,0.003963062237663339,3
extort,0.048610289146902665,1666.9173987463464,84.6976391757823,0.004355250051088287,3
extradit,0.04384097441268976,994.8594712912088,72.08611984664263,0.0039177933859993715,3
eyelin,0.04275136414125948,676.8225536090405,33.727497182895476,0.0011551365262117432,3
ezekiel,0.11638163047885655,210.50305512665497,34.892106703222154,0.0012918003777666596,3
factual,0.05195331974674376,1079.0958914065266,81.93062934897397,0.0041504073824185275,3
faculti,0.056162966993611625,963.0436183861316,106.60121083282594,0.0055756153606548575,3
fadhil,0.07968764768622039,601.5908999602743,69.40846065840319,0.003488806210950161,3
faezeh,0.10668436432763603,967.7403615887621,72.10215706820289,0.004075345747731228,3
fahrenthold,0.04663330971361431,343.4789894316104,38.66600348349354,0.001738365831055562,3
fairer,0.05685216380069704,1597.141304269135,106.323031563005,0.005532754928653048,3
faithless,0.06624114831477393,540.8092810175217,82.27685451080733,0.004612451261996831,3
fanni,0.1617699892023174,398.0552981356557,34.52153944223192,0.0015209070855242608,3
farcic,0.05152028779651914,2242.53343394911,143.06672698321918,0.0076839839788843895,3
fare,0.05108116987311505,199.4668379555624,33.56811647089323,0.0013821772514405366,3
farm,0.04253618921665316,1697.018804698489,78.6743575687034,0.0036754527978430525,3
farooq,0.07968515308250633,450.0363319158952,79.38895631353842,0.004062260645441056,3
farren,0.3690080223860975,1758.2751042675525,113.49083665415256,0.006167112608998557,3
faster,0.053268674941779316,4874.884164881453,158.2822649896554,0.008668513058032932,3
fastest,0.13675748251553088,1135.0000286892164,inf,0.006020402509355665,3
fatah,0.05602612448730057,5380.812195222178,278.4177361393841,0.015854450460249664,3
fatalist,0.06809142268853187,312.60082232309287,50.283208312347156,0.0027730317432581946,3
faux,0.05521573994885637,738.9065242826563,66.5717516674614,0.0031100564264852177,3
fdic,0.0768244455036298,608.5082319293268,84.40393387059106,0.0042430024052843894,3
fdni,0.0918727681039387,460.14456038601656,38.64721358888761,0.0015901166792144225,3
fedek,0.4066232719120259,284.6521477123179,44.69927961960104,0.0018455791759272953,3
fee,0.05731231083356893,2741.258478349783,173.96185307013442,0.009483566380369105,3
feedli,0.05260285184258747,802.6788393525168,47.02462239553637,0.0019359578844618398,3
feingold,0.7277228950621881,250.52632995483918,53.8541490593763,0.002435536588537567,3
fella,0.05815434122539235,4755.81171968335,194.47421542649,0.01087843947391725,3
felon,0.10152924646459817,1345.9024736107845,81.92705615516536,0.004023487721718294,3
feloni,0.0579886795016105,5090.9134639899075,187.5885819953456,0.010314848619421285,3
fema,0.06871417906489527,290.9464154969667,51.38208488044279,0.002354831936942395,3
fenc,0.044507687320243385,2593.566995073803,138.23391990438506,0.00736908396886965,3
ferguson,0.04185924192276773,1655.5957760401777,91.9708122915305,0.0046757011020960425,3
fernandez,0.07264795307453767,246.7279047432629,74.53214360111636,0.0038697906422731827,3
ferret,0.08408688200060292,391.8938010405399,96.77538968716395,0.005059364261003393,3
fess,0.12030436178192255,983.4400517121044,40.3726330004472,0.0015852038167872866,3
fetch,0.04889074215840107,3999.5280013709294,153.48907588727158,0.008387045706066019,3
fetu,0.05952729567344939,470.9783411676171,51.66397632720789,0.0023600065291193035,3
fifa,0.0916853315498402,315.7636184172756,84.10577084366861,0.0051953658289783005,3
fifti,0.07045554428610949,711.6843742199308,98.61786950896996,0.00514935414454717,3
filipina,0.2005934051685986,1034.1015194572867,59.07548252008768,0.00269458322753089,3
filipino,0.05188655906173621,233.563466186987,35.137026003337816,0.0011895368417956832,3
finagl,0.11039654342529584,189.5268445666021,105.65573942999451,0.006889474840756262,3
finch,0.07829291847579238,950.8860528326564,68.68485872629299,0.003311361831961459,3
finland,0.05843201917481605,813.9319485264775,62.63925091624365,0.0029220595524193076,3
finmin,0.10303438303760036,586.6800286277019,51.31721104982045,0.002212253756137861,3
finnish,0.041584223372252135,1302.9850819833648,148.91772993909632,0.008195564565215278,3
firearm,0.06693941499093861,535.6663119191247,58.06889043885215,0.0025972757689644915,3
firefight,0.0948030558329898,1536.0122605203992,121.20138362537418,0.0063586588984841175,3
firework,0.06531322900010664,731.8378376574083,62.60234746779438,0.003093998789998351,3
fiscal,0.08885286055183217,2427.664249054416,168.4796216719119,0.009228979370903886,3
fitton,0.04617099784588809,869.7862885875372,75.40289671266594,0.004110148075557292,3
fitzpatrick,0.06529428446884494,578.9161570524984,48.204771071538275,0.002474531060560244,3
fivethirtyeight,0.05466599167652342,388.292875536363,47.54361557476609,0.0023652474636284477,3
flaca,0.11740981756798508,203.59843557468056,53.81551874905738,0.003214458338059832,3
flint,0.061008340808131625,1197.1578622434795,105.01501728305277,0.006077228250497219,3
flip,0.05261088908116465,1853.3886503880524,76.79139041936244,0.003721681045435314,3
floodgat,0.04794469008571333,486.37458140005407,76.00898466593273,0.0038742711387796717,3
floodwat,0.06367521146707954,204.87688610727773,40.247651436638925,0.001717581205376793,3
flop,0.0976974669677787,599.5180330822782,57.87524860693871,0.0026799113731919267,3
flournoy,0.05149174110888942,2914.5256010894395,131.6167292039587,0.007289392701951556,3
flu,0.05167728046606406,2453.437185515689,184.0097144275672,0.01040661000215668,3
fluff,0.041726879697862033,366.681917714905,46.486824957887876,0.0019900093822082248,3
fluorid,0.12943288470651054,1145.3743690683905,96.88095681192057,0.004957401095406292,3
flux,0.0431333826166679,1711.1055042563196,126.17697349046624,0.006851514794642912,3
foia,0.042068491447544695,193.0737407178764,71.46965096083754,0.004247062818094221,3
folder,0.06417026981873941,1539.4626206356825,102.26938004590977,0.005240942146529623,3
fonda,0.04719215273110612,1172.7619379298621,68.2137762666209,0.0034028210227126203,3
foodborn,0.7136318965159437,871.9443973702088,33.21727196800664,0.0010682107638107286,3
footbal,0.04511835215922499,5647.3988836250965,186.92470183207368,0.0102447657048365,3
forfeit,0.05417205723544104,1107.4301721526438,75.55870280169631,0.004058533126815999,3
forgon,0.058266403026238575,787.6086821722189,74.0814356609147,0.003903710263452293,3
fort,0.04422468526360015,486.47352616094554,64.85264941912627,0.00337246083512666,3
forthwith,0.05529342191327711,468.4385206197853,52.61086612487562,0.0027751810252257727,3
fourkil,0.08289414941107957,206.8490765163173,31.406366536589875,0.0014731731711951175,3
fournier,0.04719184878284925,930.905447230177,73.04902422979991,0.0036176464270945407,3
fourteen,0.043598649304568936,2643.2964372111715,91.79490475838007,0.004666976473811231,3
foval,0.051521810876403486,446.1989866615238,60.21934283968368,0.0031951965492099423,3
frack,0.09081372169667813,1856.085103180184,72.87463302457212,0.003695102540108505,3
franken,0.09542099602255824,275.7879866444486,45.19510683516846,0.0024641174646061843,3
frankli,0.04783382696142166,460.44462105088775,55.269988676773565,0.002589203537150074,3
freakin,0.04607764544161882,220.42560443468352,44.7053261131981,0.0022044803950530393,3
freddi,0.10586493835661244,513.3836436156939,42.97465618587851,0.0019972396530467075,3
fredrik,0.059895719593067276,220.9295554466898,96.61609820935806,0.005885117085820689,3
freefal,0.11176245596984227,499.0841807811066,48.09266446630583,0.0024050633917801945,3
freez,0.0422996714706319,4592.18433020757,128.21041851955908,0.006811912567946724,3
freightcar,0.3560006970452798,822.641780236282,85.77017693493029,0.004469690045700811,3
friederik,0.1097679353575534,272.2200468495692,69.81471282446385,0.004263159769404103,3
frisbe,0.053795598279037016,3374.99217732466,117.51445916358095,0.006305388738372613,3
frond,0.06534470885696457,1312.836313707376,93.9185686999224,0.005307002267784729,3
frugal,0.0475805780505912,407.6039449900052,44.60856656193123,0.0019349912297822879,3
fuck,0.05674390118934085,267.7108609608041,40.06888655589622,0.0017557084383919815,3
fuckin,0.07763966604540959,2301.3881907204845,131.116369920993,0.007057799874962153,3
fugit,0.05051526166900221,438.1317795586528,87.91521914558031,0.00448573723457855,3
fundrais,0.06159679125014755,3923.135097378185,171.9862310115347,0.009463902235129364,3
fung,0.3204770195359045,693.3538176739087,106.56175951956936,0.00631377118488942,3
funnel,0.06849315615468267,467.11505508413484,84.32405068206816,0.004659389765191625,3
gab,0.047181409147397664,265.7593297969366,31.896062642046214,0.0012568179980461825,3
gaffney,0.04127076671981867,241.08208071317702,29.33789464961305,0.001154280489218167,3
gaga,0.07029864044754706,1089.5721298514438,69.9123348927787,0.003811519144760054,3
gaggl,0.04621696402624007,392.2093403986048,49.797837035365134,0.0025763350107854263,3
gal,0.04522344323790529,840.6447467997299,67.94418230032389,0.003378306633741052,3
galkayo,0.0712455566415271,904.5694390636228,51.47345425678735,0.002758109478144674,3
gallon,0.18250262515669735,1910.9764033112594,81.61919805944194,0.0040280666020046894,3
galyean,0.05411684280793393,206.8159867962832,84.86890254582941,0.005316187842423005,3
gantt,0.04171225031791281,775.6070435156955,71.34003122804299,0.003497976089326873,3
garbanzo,0.04211633540567709,2158.9188091813494,126.96782921461441,0.007523085945192844,3
garcia,0.09151956624571878,1828.5975637463587,83.78525341951101,0.0041552316664765325,3
gardner,0.08508665251708537,1290.9284669125855,91.98935950350216,0.0046502578140896495,3
garin,0.05520858616756536,446.5394088817551,91.71628090941591,0.004755352907225415,3
garmisch,0.05607407101681002,3260.2785578029298,205.62007720754596,0.011778972633361482,3
gasland,0.10775514348217942,328.85079026775804,33.71352626878289,0.0017648207691882605,3
gateway,0.04445166758010874,3783.398028005392,166.317059273409,0.009079401582036841,3
gay,0.05013427910889938,386.76074362291513,112.07467838690302,0.006311222953178494,3
gcc,0.11528244832933847,258.53729408333044,33.01242392980833,0.001193073874759166,3
gdi,2.0397823148373755,436.758506239648,inf,0.0038964709533487758,3
gdp,0.0895649471718594,251.84871941484346,38.49452367383832,0.0018372072332903766,3
geist,0.05527096376804712,302.89009634324395,55.28049315188238,0.0030941343879241122,3
geneva,0.049828304218219516,1801.4819011999093,87.42551296557886,0.004457661215070583,3
genit,0.04626028858782653,1432.6426979003506,65.99670148535736,0.003271371502973067,3
georgia,0.20157285417196502,3261.8270217928266,130.04585553968622,0.006968943294809721,3
georgian,0.1936653836258713,1145.2772825622994,83.8010606420287,0.004446636707174092,3
gerald,0.045682003070931086,232.6093055500108,34.381050711533234,0.0011302630464090724,3
getti,0.07024135286414103,1090.1537916562595,76.34221534675946,0.004075637255290129,3
gettysburg,0.06429869430177693,563.6515534216741,60.78691455542474,0.0031302273615800486,3
ghandoura,0.11855840079389247,2723.6443107438117,183.07115591932228,0.010236669839389177,3
giannecchini,0.08065129202930027,644.5376606368828,39.74610551863687,0.001677379626824006,3
gianoli,0.06139808902796121,1185.5665759901194,86.62892557392144,0.004630215601665166,3
gifford,0.05544794448237,1295.9350245219707,97.05568484455236,0.004984318005863497,3
gig,0.0472287737642581,1007.0890780420996,69.66507532878764,0.0032763440876152285,3
giggl,0.05428007099708742,360.35881350640847,53.79806205687686,0.002996071864786137,3
gill,0.05519214831009098,378.3526877416057,30.968169170342932,0.0012036701736493007,3
gingrich,0.10310425423822757,405.96607601125936,87.56418602407976,0.005106297033033464,3
gittleson,0.059780231095785175,1527.1161119117048,108.17571349643819,0.0058250087647969285,3
giveaway,0.0981529665098752,818.1709971745536,62.91990480384,0.002922545916412395,3
giver,0.060601627911538336,441.0585239854017,51.77835897713878,0.002349521095137194,3
gizmodo,0.04166528211394652,330.3921393445002,32.002021288989056,0.0015973239437999571,3
gladi,0.045365543874193656,1577.3022376494168,93.41358530688923,0.005023925771606466,3
gladli,0.06949782739516032,576.2218989516098,72.63911449197585,0.0039301228646933676,3
glaringli,0.06606606911728623,191.3510513380924,51.0740575153401,0.0029764510089180193,3
glock,0.04566186597307791,495.680630048161,52.88625420430452,0.0026020961423504066,3
gloucest,0.06892271280929227,504.0544586490514,59.633032994767554,0.002742800487428551,3
gmail,0.051080769358483366,2721.108129740977,101.18239686379795,0.005120077286567146,3
gmt,0.32193657615361865,2139.422693436391,82.49107726896688,0.0040503319731137796,3
goebbel,0.06493957577554818,262.16201794305,64.38329959802435,0.0030748773638895467,3
goldberg,0.04332030063551666,1023.5410615826449,60.40503093132786,0.0027497520497767386,3
golem,0.06086900264314834,800.8649969475829,46.584805546377595,0.0018718580298256,3
goodby,0.042132228332975,507.841795564196,45.37497353195199,0.0018319324075481641,3
goodlatt,0.08732325264486064,443.7471304820758,84.05198836312069,0.0050160349782579,3
goodrich,0.042976073693163565,258.6007541475765,32.46860266597704,0.0017628208755716616,3
gop,0.05370436351961294,3736.732098011437,130.853159145473,0.006861358885566053,3
gorani,0.0679403963094446,340.9008899826958,36.56531361106786,0.0015176332784190016,3
gore,0.04566093738866756,2330.4314512197093,123.56317854290948,0.006558657385026781,3
goshen,0.08529019866151383,1919.883487457813,106.81817713894677,0.006013988516427929,3
goug,0.0436755012995425,824.7196710770017,70.14821371331449,0.003653164817600451,3
gov,0.0873846570027046,1894.7042754185368,88.11427188922417,0.004377743232442771,3
grad,0.11999384668928788,1048.695804870043,46.79173686790665,0.0019925558208226464,3
grade,0.05705568420219088,1981.8096335335363,88.41347306593265,0.004366897821663363,3
graduat,0.05569006153921166,1141.528086791346,75.88329051064706,0.003665296340967124,3
grandfath,0.043610862628370516,1011.7098797057934,53.29953234768903,0.0022769164536981185,3
grandpar,0.051236411789100926,1561.2023770843161,107.3540527096265,0.0055833277541136395,3
granit,0.14062681523213053,812.0751450823108,76.5989947134838,0.00408382804796736,3
gravi,0.0663906895271635,354.5115596880208,39.374139991614015,0.0014498168885946948,3
greasi,0.06859424283439794,346.9042173300218,60.93042575601232,0.002969671948026277,3
greenfield,0.0567403884010003,539.241040221487,40.806754740061386,0.0017937990968355788,3
greenhous,0.06916149475606366,276.2444571379049,48.02361036666474,0.0026850650509574595,3
gridlock,0.04435715021893308,260.7001925110564,49.83425695971653,0.0023522808390460622,3
griffin,0.050112771132637256,1011.0868491535102,71.69768170395425,0.0034464899435978887,3
griffith,0.08174585667134622,1049.3242933362283,52.715775804886704,0.002531200859485007,3
grigorovich,0.06452604928466496,525.116307580003,35.206508352421764,0.0015944413027008384,3
groceri,0.06024264524078845,4243.522994425553,121.21929008296895,0.006381195116285246,3
grope,0.04228550529486566,525.2819099912431,53.62484484589481,0.0024832301029468805,3
gross,0.054871582455510534,1441.6095691424616,119.05040379451557,0.0063533084760125005,3
groundbreak,0.0456783942975165,3640.5922465515528,174.4101122167949,0.009595274849443228,3
grovel,0.12551050681787046,452.1778354113642,55.96290237827639,0.002648295423767325,3
grower,0.07996995802769442,1171.7580309979908,45.54258343759018,0.001816474399805052,3
guandolo,0.04844409762788475,504.7875866535644,35.676255778615676,0.001282128355724535,3
guest,0.06486667279956672,2696.2619492306453,169.05967767198482,0.009482967263380052,3
gujarat,0.042900344376461584,965.333926396326,61.738353999648965,0.003136441974937124,3
gunfir,0.07489591756534955,396.91343716716216,38.22661826999642,0.0015998584159340726,3
gurion,0.057083692407315575,233.7160326099716,29.90748696612095,0.001424055905244837,3
gut,0.04460201423852906,2605.294230323268,145.58379666695032,0.007844350145318361,3
gutierrez,0.042106603099882185,6075.695798965118,162.82472481198874,0.008901658522205012,3
guzzl,0.16530127158561558,351.3938464351766,53.78521317411553,0.002431371243250734,3
gwynn,0.055961955382558215,289.3896126321882,38.23677536638802,0.0018754155181123816,3
gyllenha,0.060566776894214434,203.63516888353024,inf,0.007257038516695352,3
haaretz,0.09189707923941716,399.1949483657714,42.89615579495498,0.002194501457598865,3
hacerno,0.054653817133586385,249.4350877861664,79.65207716177935,0.004928409656770049,3
hacktivist,0.12977531729893818,923.520573458344,75.24276774846254,0.003835096807878908,3
hagiographi,0.054906683431883034,475.070567036757,36.90035441701567,0.0013161096643704994,3
haha,0.057602723660789175,1599.3498800803281,100.71066132227541,0.005337088358258516,3
hallucinogen,0.1301532459897996,224.2054099943729,45.347120990333956,0.0025738204447003712,3
hama,0.04167469183187362,856.5596860632206,41.01541181035813,0.0016122400796072613,3
hammond,0.05498919275150886,260.2806924071755,37.53823894239482,0.001449494833289843,3
handout,0.0707726938197,188.3641470145525,81.27737470062783,0.004882025157234386,3
hanina,0.0948048754819322,1133.331946569727,60.63357469510262,0.003274784750869123,3
hank,0.04148083355470207,624.9335282336792,63.48593315443164,0.002939730286209829,3
hansen,0.04959015391994445,910.164343067401,48.68338695024131,0.0025751237303412874,3
happier,0.04212213586206105,783.4228075616282,58.04529299548172,0.00272841875742158,3
hardwork,0.06420549778095094,2456.34772450096,124.80587062094436,0.0067711027906542,3
harmless,0.04854734440010816,222.2280386669989,39.91637618147478,0.0016409473130517412,3
harshest,0.0501142847701858,215.0461295544196,31.446652474205,0.0015760021459623036,3
harwood,0.05445120555788082,189.94550203270882,69.24521298571507,0.0034618930629002407,3
hawaiian,0.05516065000820102,319.34871002453997,45.329765857550676,0.0023363535104076144,3
hawkin,0.050537199649028273,666.4110092019514,57.16706306427511,0.0026843144077482394,3
haystack,0.045200032490626686,247.10429188678174,33.97066243693629,0.0016031283343260125,3
header,0.07739330269861057,766.0943825303021,76.26857555349372,0.0040217142188356215,3
headlight,0.06377350665977416,738.5149908416741,59.808781954078256,0.002960995341054093,3
healthcar,0.05483578328025298,509.06909679267,52.6393890547609,0.002219796381998364,3
healthier,0.04710589809638152,742.7128788913598,54.69538750037085,0.002520864183809389,3
hearsay,0.07770446084189361,1254.0350831065705,81.4009797334544,0.0040756498488678326,3
heartbeat,0.05006235928576253,392.7465360067978,37.99563370404061,0.0014339974036652078,3
heartfelt,0.0501480334278567,423.4328246913031,49.732547342811394,0.0024885399440952127,3
heartwarm,0.042663000634742335,441.5271021820806,31.81554847155339,0.0011206912637256453,3
heavier,0.04438232238766004,460.3128941989292,47.56597457087234,0.0019773529933532546,3
heck,0.06531225704722178,241.43248729661119,32.29462749012353,0.0011041070602583367,3
heckler,0.0464825578768241,5227.344595591011,321.5902929363808,0.018452091554352727,3
hee,0.09504111484455098,624.5583917796106,52.019065728672935,0.002217906189524037,3
hegseth,0.17331912034967722,766.7875853922301,67.75651178256453,0.0032212913148924965,3
hemp,0.1052679518843476,678.4033671903103,30.86166494732993,0.001145041985788347,3
henchman,0.045203676127983455,220.4216710733757,38.25051484019607,0.0014460600294322324,3
herman,0.04655416225806326,519.7640961047883,59.680714858622714,0.0027379452981944373,3
heroin,0.05897703867751964,247.21441046700954,73.28700393862532,0.0041875311088581035,3
heumann,0.07732421070132307,438.75420123855486,50.91671921419426,0.002719080639919725,3
hewn,0.07787476776337382,255.29737321268772,31.161429449055447,0.0011271731389772136,3
hhqooom,0.18933441964278566,509.3989905779201,49.6988044817591,0.0021378531259648673,3
hiebert,0.08724731560018835,783.4676195220662,97.10864759125549,0.004987860108049157,3
highway,0.04231671061741195,588.5805423859138,52.18164897183639,0.0022010345038272127,3
hike,0.09944822211856268,792.8054551255391,65.48158467786925,0.003008297294256948,3
hilal,0.06966445014823873,686.6333487796072,83.44185619320423,0.004177558091546378,3
hilari,0.047645281961099004,962.0144940662249,76.49910871374775,0.0036689624813597407,3
hillaryclinton,0.06699246236088527,331.1834697382252,39.80790494556253,0.001500511458933572,3
hinduism,0.047799493152220526,468.9075216660602,34.28208693250007,0.0011457059552426035,3
hispan,0.08683827803655797,4137.540336143509,177.6387913904284,0.009605838717208222,3
hitleri,0.06835962813740358,593.3610573886779,50.599374115323926,0.0022898298138852896,3
hiv,0.1914515048429076,394.5816764677315,45.10398812463511,0.001897384386008512,3
hmm,0.11279663567283515,187.62131522614163,31.792421674701405,0.0012650330337153125,3
hmmm,0.05991084572927394,380.7110809523623,52.89622326251279,0.002367488010664086,3
hoenig,0.08901318543206115,1893.3361999233955,109.59529571476062,0.006548775341337668,3
holiday,0.04144337431711812,397.13003066593694,53.005672714264705,0.002593501881169973,3
holster,0.044307573950814826,590.1068212453033,43.69747105340955,0.001737089658207492,3
holt,0.04258048176976958,1052.5983512924558,57.010156505165604,0.002467659123898535,3
homebrew,0.05725420407205215,2261.79839366781,117.61393554120426,0.00641220831764507,3
homeless,0.07297632092957207,848.5308736766211,54.767852965822065,0.0023152683187626423,3
homestead,0.058262566450248035,1679.009138351415,51.10219763338442,0.00217793477359885,3
homicid,0.1173742363432098,336.00600864459784,41.16893360908485,0.0017706794685702811,3
